status,collision_index,collision_year,collision_reference,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,generic_make_model,driver_imd_decile,driver_home_area_type,lsoa_of_driver,escooter_flag
Unvalidated,2024010497592,2024,010497592,2,9,0,4,1,5,0,0,0,0,0,0,2,1,6,1,64,9,-1,-1,-1,-1,4,1,E01001711,0
Unvalidated,2024010497596,2024,010497596,1,3,0,7,5,7,0,1,0,0,0,0,1,1,6,2,28,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497596,2024,010497596,2,9,0,7,1,3,0,1,0,0,0,0,2,1,6,2,20,4,-1,-1,-1,-1,4,1,E01003441,0
Unvalidated,2024010497598,2024,010497598,1,1,9,99,9,9,99,9,9,99,9,99,9,1,2,1,58,9,-1,-1,-1,-1,7,1,E01003643,0
Unvalidated,2024010497598,2024,010497598,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497599,2024,010497599,1,9,0,99,9,9,99,9,9,99,9,99,3,9,2,1,39,7,-1,-1,-1,-1,2,1,E01001487,0
Unvalidated,2024010497599,2024,010497599,2,10,0,99,9,9,99,9,9,99,9,99,2,9,6,1,55,8,-1,-1,-1,-1,1,1,E01002038,0
Unvalidated,2024010497602,2024,010497602,1,9,0,18,3,7,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497607,2024,010497607,1,11,0,4,1,5,0,1,0,0,0,0,0,1,1,1,53,8,-1,-1,-1,-1,7,1,E01003906,0
Unvalidated,2024010497608,2024,010497608,1,9,0,9,1,6,0,1,0,0,0,0,3,1,6,1,32,6,-1,-1,-1,-1,6,1,E01003862,0
Unvalidated,2024010497608,2024,010497608,2,3,0,18,1,5,0,1,0,0,0,0,1,1,6,1,22,5,-1,-1,-1,-1,6,1,E01002933,0
Unvalidated,2024010497613,2024,010497613,1,11,0,18,3,7,0,1,0,0,0,0,1,1,1,1,45,7,-1,-1,-1,-1,2,1,E01001482,0
Unvalidated,2024010497614,2024,010497614,1,9,0,99,9,9,99,9,9,99,9,99,2,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497625,2024,010497625,1,9,0,18,1,5,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497635,2024,010497635,1,19,0,4,7,3,0,0,0,0,0,0,0,1,1,1,29,6,-1,-1,-1,-1,8,1,E01003897,0
Unvalidated,2024010497638,2024,010497638,1,3,0,18,3,7,0,0,0,4,0,0,3,1,6,1,18,4,-1,-1,-1,-1,1,1,E01004754,0
Unvalidated,2024010497638,2024,010497638,2,9,0,2,0,0,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497638,2024,010497638,3,19,0,18,7,3,0,0,0,0,0,0,1,1,1,1,26,6,-1,-1,-1,-1,5,1,E01000583,0
Unvalidated,2024010497640,2024,010497640,1,9,0,18,1,5,0,2,0,0,0,0,1,1,6,2,40,7,-1,-1,-1,-1,10,1,E01030350,0
Unvalidated,2024010497640,2024,010497640,2,9,0,18,5,1,0,1,0,0,0,0,1,1,1,1,45,7,-1,-1,-1,-1,9,1,E01030605,0
Unvalidated,2024010497641,2024,010497641,1,8,0,6,1,1,0,0,0,0,0,0,3,2,1,1,39,7,-1,-1,-1,-1,9,1,E01030713,0
Unvalidated,2024010497641,2024,010497641,2,5,0,13,5,1,0,0,2,0,0,0,1,1,6,1,55,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497642,2024,010497642,1,5,0,18,1,5,0,1,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,2,1,E01004242,0
Unvalidated,2024010497642,2024,010497642,2,9,0,6,1,1,0,1,0,0,0,0,1,1,6,2,26,6,-1,-1,-1,-1,3,1,E01003521,0
Unvalidated,2024010497645,2024,010497645,1,3,0,99,9,9,99,9,9,99,9,99,1,1,6,1,28,6,-1,-1,-1,-1,3,1,E01003563,0
Unvalidated,2024010497645,2024,010497645,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497647,2024,010497647,1,9,0,18,5,1,0,4,0,0,2,3,3,1,6,1,40,7,-1,-1,-1,-1,4,1,E01001173,0
Unvalidated,2024010497647,2024,010497647,2,9,0,18,3,7,0,4,0,0,7,11,1,1,6,2,28,6,-1,-1,-1,-1,9,1,E01007618,0
Unvalidated,2024010497651,2024,010497651,1,9,0,18,3,7,0,8,0,0,0,0,1,1,6,1,20,4,-1,-1,-1,-1,4,1,E01002267,0
Unvalidated,2024010497651,2024,010497651,2,9,0,18,7,3,0,8,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,-1,4,1,E01002244,0
Unvalidated,2024010497652,2024,010497652,1,9,0,18,8,4,0,0,0,0,0,0,1,1,6,1,32,6,-1,-1,-1,-1,4,1,E01004715,0
Unvalidated,2024010497652,2024,010497652,2,9,0,18,8,4,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497653,2024,010497653,1,9,0,7,1,3,2,1,0,0,0,0,4,1,6,1,26,6,-1,-1,-1,-1,5,1,E01001863,0
Unvalidated,2024010497653,2024,010497653,2,3,0,18,7,3,2,1,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,-1,2,1,E01002029,0
Unvalidated,2024010497655,2024,010497655,1,9,0,17,1,5,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497655,2024,010497655,2,9,0,16,5,1,0,1,0,0,0,0,1,2,1,1,59,9,-1,-1,-1,-1,3,1,E01003539,0
Unvalidated,2024010497657,2024,010497657,1,9,0,16,3,7,0,1,0,11,0,0,1,1,6,1,51,8,-1,-1,-1,-1,2,1,E01002053,0
Unvalidated,2024010497659,2024,010497659,1,1,9,99,9,9,99,9,9,99,9,99,2,1,2,1,39,7,-1,-1,-1,-1,5,1,E01003276,0
Unvalidated,2024010497659,2024,010497659,2,9,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497665,2024,010497665,1,9,0,18,1,5,0,0,0,0,0,0,1,1,6,1,54,8,-1,-1,-1,-1,2,1,E01003995,0
Unvalidated,2024010497665,2024,010497665,2,9,0,18,1,5,0,0,0,0,0,0,2,1,6,1,83,11,-1,-1,-1,-1,7,1,E01003655,0
Unvalidated,2024010497665,2024,010497665,3,9,0,18,1,5,0,0,0,0,0,0,2,1,6,1,65,9,-1,-1,-1,-1,4,1,E01004380,0
Unvalidated,2024010497666,2024,010497666,1,9,0,17,7,3,0,0,0,0,0,0,2,1,6,1,51,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497666,2024,010497666,2,9,0,17,7,3,0,0,1,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497669,2024,010497669,1,9,0,9,7,5,0,8,0,0,0,0,3,1,6,2,27,6,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497669,2024,010497669,2,8,0,4,5,1,0,1,0,0,0,0,3,1,1,1,46,8,-1,-1,-1,-1,3,1,E01001768,0
Unvalidated,2024010497675,2024,010497675,1,19,0,4,1,5,0,1,0,0,0,0,2,1,6,1,34,6,-1,-1,-1,-1,8,1,E01004119,0
Unvalidated,2024010497675,2024,010497675,2,9,0,18,1,5,0,1,0,0,0,0,1,1,6,2,47,8,-1,-1,-1,-1,8,1,E01003421,0
Unvalidated,2024010497694,2024,010497694,1,9,0,9,7,5,0,5,0,0,0,0,1,1,6,2,34,6,-1,-1,-1,-1,2,1,W01001750,0
Unvalidated,2024010497694,2024,010497694,2,1,0,18,7,3,0,1,0,0,0,0,1,1,6,1,59,9,-1,-1,-1,-1,8,1,E01004623,0
Unvalidated,2024010497696,2024,010497696,1,3,9,99,9,9,99,9,9,99,9,99,9,1,6,1,31,6,-1,-1,-1,-1,3,1,E01000510,0
Unvalidated,2024010497696,2024,010497696,2,9,9,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497702,2024,010497702,1,9,0,99,9,9,99,9,9,99,9,99,2,9,6,1,68,10,-1,-1,-1,-1,3,1,E01003552,0
Unvalidated,2024010497702,2024,010497702,2,9,9,99,9,9,99,9,9,0,0,0,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497708,2024,010497708,1,3,0,16,6,1,0,2,0,0,0,0,2,1,6,2,39,7,-1,-1,-1,-1,4,3,E01018968,0
Unvalidated,2024010497708,2024,010497708,2,9,0,16,6,1,0,2,0,0,0,0,1,1,6,2,38,7,-1,-1,-1,-1,6,1,E01001656,0
Unvalidated,2024010497710,2024,010497710,1,19,0,2,0,0,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497710,2024,010497710,2,9,0,18,8,4,0,0,0,0,0,0,1,1,6,1,24,5,-1,-1,-1,-1,3,1,E01001147,0
Unvalidated,2024010497712,2024,010497712,1,9,0,5,5,1,0,8,0,0,0,0,1,1,6,1,37,7,-1,-1,-1,-1,4,1,E01003740,0
Unvalidated,2024010497713,2024,010497713,1,9,0,99,9,9,99,0,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,1,1,E01002280,0
Unvalidated,2024010497713,2024,010497713,2,9,9,99,9,9,99,0,9,99,9,99,9,9,6,1,48,8,-1,-1,-1,-1,7,1,E01002269,0
Unvalidated,2024010497719,2024,010497719,1,9,0,9,1,6,0,8,0,0,3,0,4,1,6,1,-1,-1,-1,-1,-1,-1,5,1,E01030656,0
Unvalidated,2024010497719,2024,010497719,2,1,0,18,5,1,0,8,5,0,1,0,4,1,2,1,27,6,-1,-1,-1,-1,6,1,E01001496,0
Unvalidated,2024010497723,2024,010497723,1,23,0,99,9,9,99,9,9,99,9,99,2,1,1,1,24,5,-1,-1,-1,-1,6,1,E01004151,0
Unvalidated,2024010497723,2024,010497723,2,9,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497725,2024,010497725,1,1,9,99,9,9,99,9,9,99,9,99,2,1,1,1,19,4,-1,-1,-1,-1,2,1,E01001152,0
Unvalidated,2024010497725,2024,010497725,2,9,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,3,1,E01001109,0
Unvalidated,2024010497732,2024,010497732,1,9,0,99,9,9,99,9,9,99,9,99,2,9,1,1,41,7,-1,-1,-1,-1,5,1,E01021814,0
Unvalidated,2024010497732,2024,010497732,2,9,0,18,7,3,0,8,0,0,9,0,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497733,2024,010497733,1,1,9,99,9,9,99,9,9,99,9,99,9,1,6,1,33,6,-1,-1,-1,-1,-1,1,-1,0
Unvalidated,2024010497733,2024,010497733,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,32,6,-1,-1,-1,-1,3,1,E01003372,0
Unvalidated,2024010497739,2024,010497739,1,9,0,18,7,3,0,0,0,0,0,0,1,1,6,2,85,11,-1,-1,-1,-1,10,1,E01024424,0
Unvalidated,2024010497743,2024,010497743,1,9,0,4,5,1,0,0,0,0,0,0,1,1,6,2,58,9,-1,-1,-1,-1,4,1,E01033320,0
Unvalidated,2024010497743,2024,010497743,2,1,0,18,7,3,0,0,0,0,0,0,3,1,6,1,14,3,-1,-1,-1,-1,2,1,E01001660,0
Unvalidated,2024010497745,2024,010497745,1,4,0,18,1,5,0,1,0,0,0,0,3,1,6,1,33,6,-1,-1,-1,-1,3,1,E01000948,0
Unvalidated,2024010497745,2024,010497745,2,8,0,11,1,5,0,1,0,0,0,0,3,1,1,1,42,7,-1,-1,-1,-1,4,1,E01000498,0
Unvalidated,2024010497751,2024,010497751,1,9,0,5,5,1,0,6,0,0,0,0,3,1,6,1,50,8,-1,-1,-1,-1,1,1,E01000153,0
Unvalidated,2024010497751,2024,010497751,2,9,0,14,5,1,0,1,0,0,0,0,4,1,6,1,31,6,-1,-1,-1,-1,5,1,E01000593,0
Unvalidated,2024010497753,2024,010497753,1,9,0,9,6,4,0,1,0,0,7,0,1,1,6,1,49,8,-1,-1,-1,-1,2,1,E01000785,0
Unvalidated,2024010497753,2024,010497753,2,3,0,18,8,4,0,6,0,0,1,0,1,1,1,1,20,4,-1,-1,-1,-1,2,1,E01033327,0
Unvalidated,2024010497755,2024,010497755,1,5,0,4,3,7,0,1,1,0,0,0,1,1,6,1,53,8,-1,-1,-1,-1,5,1,E01002556,0
Unvalidated,2024010497755,2024,010497755,2,9,0,9,3,8,0,8,0,0,0,0,2,1,6,1,24,5,-1,-1,-1,-1,3,1,E01002559,0
Unvalidated,2024010497757,2024,010497757,1,9,0,99,9,9,99,9,9,99,9,99,2,9,6,1,51,8,-1,-1,-1,-1,1,1,E01001410,0
Unvalidated,2024010497757,2024,010497757,2,9,0,99,9,9,0,2,0,99,9,99,2,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497763,2024,010497763,1,9,9,99,9,9,99,9,9,99,9,99,9,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497764,2024,010497764,1,9,0,9,3,8,0,1,0,0,0,0,2,1,2,1,31,6,-1,-1,-1,-1,3,1,E01002370,0
Unvalidated,2024010497764,2024,010497764,2,5,0,18,3,7,0,1,1,0,0,0,1,1,6,1,57,9,-1,-1,-1,-1,5,1,E01002249,0
Unvalidated,2024010497768,2024,010497768,1,9,0,13,5,1,0,0,1,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497768,2024,010497768,2,9,0,18,5,1,0,0,0,4,0,0,3,1,6,1,25,5,-1,-1,-1,-1,8,2,E01024816,0
Unvalidated,2024010497768,2024,010497768,3,9,0,18,5,1,0,0,0,0,0,0,1,1,6,2,27,6,-1,-1,-1,-1,4,2,E01021799,0
Unvalidated,2024010497768,2024,010497768,4,9,0,2,0,0,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497774,2024,010497774,1,9,0,5,5,1,0,2,0,0,0,0,3,1,2,2,20,4,-1,-1,-1,-1,7,1,E01033093,0
Unvalidated,2024010497774,2024,010497774,2,1,0,18,3,7,5,1,0,0,0,0,1,1,1,1,43,7,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497775,2024,010497775,1,19,0,14,1,5,0,2,0,0,0,0,2,1,1,1,33,6,-1,-1,-1,-1,2,1,E01004008,0
Unvalidated,2024010497775,2024,010497775,2,9,0,9,1,6,0,8,0,0,0,0,1,1,6,1,22,5,-1,-1,-1,-1,3,1,E01003940,0
Unvalidated,2024010497775,2024,010497775,3,9,0,14,1,5,0,8,0,0,0,0,1,1,1,1,25,5,-1,-1,-1,-1,2,1,E01004008,0
Unvalidated,2024010497776,2024,010497776,1,1,9,99,9,9,99,9,9,99,9,99,9,1,2,1,21,5,-1,-1,-1,-1,3,1,E01000022,0
Unvalidated,2024010497776,2024,010497776,2,9,0,99,9,9,99,9,9,99,9,99,1,9,6,2,-1,-1,-1,-1,-1,-1,5,1,E01003741,0
Unvalidated,2024010497777,2024,010497777,1,1,9,99,9,9,99,9,9,99,9,99,9,1,2,1,31,6,-1,-1,-1,-1,3,1,E01001318,0
Unvalidated,2024010497779,2024,010497779,1,8,9,99,9,9,99,9,9,99,9,99,9,9,1,1,52,8,-1,-1,-1,-1,2,1,E01003600,0
Unvalidated,2024010497779,2024,010497779,2,8,9,99,9,9,99,9,9,99,9,99,9,9,1,1,39,7,-1,-1,-1,-1,1,1,E01003075,0
Unvalidated,2024010497779,2024,010497779,3,9,9,99,9,9,99,9,9,99,9,99,9,9,6,3,27,6,-1,-1,-1,-1,2,1,E01003126,0
Unvalidated,2024010497784,2024,010497784,1,1,9,99,9,9,99,9,9,99,9,99,1,1,6,3,-1,-1,-1,-1,-1,-1,9,1,E01004111,0
Unvalidated,2024010497788,2024,010497788,1,9,0,9,8,5,0,1,0,0,0,0,4,1,6,1,73,10,-1,-1,-1,-1,5,1,E01004486,0
Unvalidated,2024010497788,2024,010497788,2,3,0,18,1,5,0,1,0,0,0,0,1,1,1,1,24,5,-1,-1,-1,-1,6,1,E01003394,0
Unvalidated,2024010497790,2024,010497790,1,9,0,99,9,9,99,9,9,99,9,99,2,9,6,2,44,7,-1,-1,-1,-1,7,1,E01003778,0
Unvalidated,2024010497790,2024,010497790,2,19,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497792,2024,010497792,1,3,0,99,9,9,99,9,9,99,9,99,9,1,6,1,30,6,-1,-1,-1,-1,4,1,E01004124,0
Unvalidated,2024010497792,2024,010497792,2,9,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497794,2024,010497794,1,9,0,18,1,5,9,1,0,0,0,0,1,1,6,3,37,7,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497795,2024,010497795,1,9,0,18,3,7,0,0,0,0,0,0,1,1,6,2,25,5,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497798,2024,010497798,1,8,0,18,5,1,0,1,0,0,0,0,1,2,1,1,60,9,-1,-1,-1,-1,2,1,E01003243,0
Unvalidated,2024010497798,2024,010497798,2,3,0,3,5,1,0,1,0,0,0,0,2,1,1,1,43,7,-1,-1,-1,-1,1,1,E01001840,0
Unvalidated,2024010497803,2024,010497803,1,9,0,18,7,3,9,2,0,7,3,9,1,1,6,1,21,5,-1,-1,-1,-1,1,1,E01016744,0
Unvalidated,2024010497803,2024,010497803,2,9,0,5,7,3,0,2,0,0,0,0,0,1,6,1,30,6,-1,-1,-1,-1,3,1,E01001394,0
Unvalidated,2024010497804,2024,010497804,1,11,1,5,0,3,0,0,0,0,0,0,4,1,1,1,43,7,-1,-1,-1,-1,2,1,E01001560,0
Unvalidated,2024010497806,2024,010497806,1,9,0,18,2,6,0,0,0,4,0,0,1,1,6,1,55,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497806,2024,010497806,2,9,0,2,0,0,0,0,0,4,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497810,2024,010497810,1,9,0,18,7,3,0,0,0,0,0,0,3,1,6,1,19,4,-1,-1,-1,-1,2,1,E01009740,0
Unvalidated,2024010497810,2024,010497810,2,19,0,18,7,3,0,0,0,0,0,0,4,1,1,1,39,7,-1,-1,-1,-1,10,1,E01028465,0
Unvalidated,2024010497814,2024,010497814,1,3,0,99,9,9,99,9,9,99,9,99,2,1,1,1,44,7,-1,-1,-1,-1,2,1,E01033327,0
Unvalidated,2024010497814,2024,010497814,2,9,0,99,9,9,99,9,9,99,9,99,9,1,6,3,24,5,-1,-1,-1,-1,4,1,E01003927,0
Unvalidated,2024010497821,2024,010497821,1,1,0,18,5,1,0,8,0,0,9,0,9,1,6,1,29,6,-1,-1,-1,-1,2,1,E01003330,0
Unvalidated,2024010497821,2024,010497821,2,9,0,18,1,5,0,8,0,0,9,0,9,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497823,2024,010497823,1,3,0,99,9,9,99,9,9,99,9,99,9,1,2,3,36,7,-1,-1,-1,-1,2,1,E01001460,0
Unvalidated,2024010497823,2024,010497823,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497825,2024,010497825,1,1,9,99,9,9,99,9,9,8,9,99,9,1,6,1,48,8,-1,-1,-1,-1,2,1,E01004235,0
Unvalidated,2024010497825,2024,010497825,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497829,2024,010497829,1,1,9,99,9,9,99,9,9,99,9,99,9,1,2,1,29,6,-1,-1,-1,-1,2,1,E01015657,0
Unvalidated,2024010497829,2024,010497829,2,19,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497830,2024,010497830,1,9,0,18,5,1,0,0,0,0,0,0,1,1,6,2,35,6,-1,-1,-1,-1,2,1,E01033588,0
Unvalidated,2024010497830,2024,010497830,2,8,0,18,1,5,0,0,0,0,0,0,1,1,1,1,64,9,-1,-1,-1,-1,5,1,E01032771,0
Unvalidated,2024010497837,2024,010497837,1,4,0,3,1,5,0,1,0,0,0,0,1,1,6,1,42,7,-1,-1,-1,-1,4,1,E01001087,0
Unvalidated,2024010497837,2024,010497837,2,90,0,18,1,5,0,1,0,0,0,0,2,1,1,1,35,6,-1,-1,-1,-1,2,1,E01001161,0
Unvalidated,2024010497840,2024,010497840,1,3,0,99,9,9,99,9,9,99,9,99,9,1,2,3,-1,-1,-1,-1,-1,-1,2,1,E01001506,0
Unvalidated,2024010497840,2024,010497840,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497845,2024,010497845,1,11,0,16,3,5,0,7,0,0,0,0,4,1,1,1,36,7,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497845,2024,010497845,2,1,0,18,1,5,0,8,0,0,0,0,4,1,6,1,40,7,-1,-1,-1,-1,1,1,E01000105,0
Unvalidated,2024010497851,2024,010497851,1,90,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497852,2024,010497852,1,9,0,99,9,9,99,9,9,99,9,99,2,9,6,2,33,6,-1,-1,-1,-1,6,1,E01002423,0
Unvalidated,2024010497852,2024,010497852,2,9,9,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497853,2024,010497853,1,1,9,99,9,9,99,9,9,99,9,99,2,1,2,1,45,7,-1,-1,-1,-1,10,1,E01030299,0
Unvalidated,2024010497853,2024,010497853,2,98,9,99,9,9,99,9,9,99,9,99,9,9,6,1,53,8,-1,-1,-1,-1,10,1,E01030430,0
Unvalidated,2024010497855,2024,010497855,1,9,0,14,3,7,0,0,2,4,0,0,1,1,6,1,26,6,-1,-1,-1,-1,7,1,E01002341,0
Unvalidated,2024010497855,2024,010497855,2,9,0,2,0,0,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497856,2024,010497856,1,3,0,99,9,9,99,9,9,99,9,99,9,1,2,1,47,8,-1,-1,-1,-1,1,1,E01004256,0
Unvalidated,2024010497856,2024,010497856,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497859,2024,010497859,1,9,0,18,1,5,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497861,2024,010497861,1,3,0,99,9,9,99,9,9,99,9,99,1,1,1,3,37,7,-1,-1,-1,-1,1,1,E01000528,0
Unvalidated,2024010497861,2024,010497861,2,9,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497862,2024,010497862,1,3,0,18,9,9,99,0,9,99,9,99,9,1,2,3,45,7,-1,-1,-1,-1,3,1,E01003526,0
Unvalidated,2024010497862,2024,010497862,2,9,0,1,9,9,99,0,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497866,2024,010497866,1,9,9,10,5,2,99,9,0,99,0,0,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497872,2024,010497872,1,3,0,99,9,9,99,9,9,99,9,99,9,1,1,1,21,5,-1,-1,-1,-1,3,1,E01001188,0
Unvalidated,2024010497872,2024,010497872,2,8,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497875,2024,010497875,1,1,9,3,1,5,9,9,9,99,9,99,9,1,2,1,70,10,-1,-1,-1,-1,3,1,E01003387,0
Unvalidated,2024010497877,2024,010497877,1,3,0,99,9,9,99,9,9,99,9,99,1,1,1,1,29,6,-1,-1,-1,-1,2,1,E01003159,0
Unvalidated,2024010497877,2024,010497877,2,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497879,2024,010497879,1,9,0,14,7,3,0,0,0,0,0,0,4,1,6,2,25,5,-1,-1,-1,-1,7,1,E01002328,0
Unvalidated,2024010497879,2024,010497879,2,19,0,10,7,4,0,0,0,0,0,0,0,1,1,1,50,8,-1,-1,-1,-1,3,1,E01004421,0
Unvalidated,2024010497885,2024,010497885,1,9,0,9,5,3,0,1,0,0,0,0,1,1,3,1,50,8,-1,-1,-1,-1,5,1,E01003435,0
Unvalidated,2024010497885,2024,010497885,2,1,0,18,1,5,0,8,0,0,0,0,1,1,1,2,38,7,-1,-1,-1,-1,6,1,E01003366,0
Unvalidated,2024010497889,2024,010497889,1,9,0,99,9,9,99,9,9,99,9,99,1,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497893,2024,010497893,1,9,0,18,3,7,0,8,0,0,0,0,1,1,2,2,55,8,-1,-1,-1,-1,4,1,E01015972,0
Unvalidated,2024010497895,2024,010497895,1,9,0,14,1,5,0,0,0,0,0,0,1,1,6,1,62,9,-1,-1,-1,-1,5,1,E01001086,0
Unvalidated,2024010497895,2024,010497895,2,1,0,13,1,5,0,0,0,0,0,0,2,1,6,2,37,7,-1,-1,-1,-1,4,1,E01004699,0
Unvalidated,2024010497901,2024,010497901,1,9,0,99,9,9,99,9,9,99,9,99,9,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024010497902,2024,010497902,1,9,9,99,9,9,0,0,9,99,9,99,9,9,6,3,32,6,-1,-1,-1,-1,2,1,E01000724,0
Unvalidated,2024010497902,2024,010497902,2,9,9,99,9,9,99,0,9,99,9,99,9,9,6,3,47,8,-1,-1,-1,-1,6,1,E01000726,0
Unvalidated,2024010497906,2024,010497906,1,19,5,7,4,6,0,5,0,0,1,0,2,1,2,1,49,8,-1,-1,-1,-1,8,1,E01003765,0
Unvalidated,2024010497906,2024,010497906,2,1,0,7,4,6,0,1,0,0,0,0,2,1,1,1,29,6,-1,-1,-1,-1,1,1,E01004324,0
Unvalidated,2024010497907,2024,010497907,1,9,0,99,9,9,99,9,9,99,9,99,2,9,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
